Measurement,Country,Location,Latitude,Longitude,Start,End,conc,unc,uncrel
m61_V,Czech Republic,Ceske Budejovice,49.962,14.466,21/04/2020,27/04/2020,1.64,,
m61_Z,Czech Republic,Ceske Budejovice,47.962,14.466,21/04/2020,27/04/2020,1.64,,
m62_C,Czech Republic,Ceske Budejovice,48.962,14.466,27/04/2020,03/05/2020,1.21,,
m62_S,Czech Republic,Ceske Budejovice,48.962,15.466,27/04/2020,03/05/2020,1.21,,
m62_J,Czech Republic,Ceske Budejovice,48.962,13.466,27/04/2020,03/05/2020,1.21,,
m62_V,Czech Republic,Ceske Budejovice,49.962,14.466,27/04/2020,03/05/2020,1.21,,
m62_Z,Czech Republic,Ceske Budejovice,47.962,14.466,27/04/2020,03/05/2020,1.21,,
m63_C,Czech Republic,Cheb,50.068,12.391,31/03/2020,07/04/2020,1.531,0.57,37.2
m63_S,Czech Republic,Cheb,50.068,13.391,31/03/2020,07/04/2020,1.531,0.57,37.2
m63_J,Czech Republic,Cheb,50.068,11.391,31/03/2020,07/04/2020,1.531,0.57,37.2
m63_V,Czech Republic,Cheb,51.068,12.391,31/03/2020,07/04/2020,1.531,0.57,37.2
m63_Z,Czech Republic,Cheb,49.068,12.391,31/03/2020,07/04/2020,1.531,0.57,37.2
m64_C,Czech Republic,Cheb,50.068,12.391,07/04/2020,14/04/2020,1.195,0.14,11.7
m64_S,Czech Republic,Cheb,50.068,13.391,07/04/2020,14/04/2020,1.195,0.14,11.7
m64_J,Czech Republic,Cheb,50.068,11.391,07/04/2020,14/04/2020,1.195,0.14,11.7
m64_V,Czech Republic,Cheb,51.068,12.391,07/04/2020,14/04/2020,1.195,0.14,11.7
m64_Z,Czech Republic,Cheb,49.068,12.391,07/04/2020,14/04/2020,1.195,0.14,11.7
m65_C,Czech Republic,Cheb,50.068,12.391,14/04/2020,20/04/2020,0.5493,,
m65_S,Czech Republic,Cheb,50.068,13.391,14/04/2020,20/04/2020,0.5493,,
m65_J,Czech Republic,Cheb,50.068,11.391,14/04/2020,20/04/2020,0.5493,,
m65_V,Czech Republic,Cheb,51.068,12.391,14/04/2020,20/04/2020,0.5493,,
m65_Z,Czech Republic,Cheb,49.068,12.391,14/04/2020,20/04/2020,0.5493,,
m66_C,Czech Republic,Cheb,50.068,12.391,20/04/2020,27/04/2020,1.308,,
m66_S,Czech Republic,Cheb,50.068,13.391,20/04/2020,27/04/2020,1.308,,
m66_J,Czech Republic,Cheb,50.068,11.391,20/04/2020,27/04/2020,1.308,,
m66_V,Czech Republic,Cheb,51.068,12.391,20/04/2020,27/04/2020,1.308,,
m66_Z,Czech Republic,Cheb,49.068,12.391,20/04/2020,27/04/2020,1.308,,
m67_C,Czech Republic,Cheb,50.068,12.391,27/04/2020,04/05/2020,2.081,,
m67_S,Czech Republic,Cheb,50.068,13.391,27/04/2020,04/05/2020,2.081,,
m67_J,Czech Republic,Cheb,50.068,11.391,27/04/2020,04/05/2020,2.081,,
m67_V,Czech Republic,Cheb,51.068,12.391,27/04/2020,04/05/2020,2.081,,
m67_Z,Czech Republic,Cheb,49.068,12.391,27/04/2020,04/05/2020,2.081,,
m68_C,Czech Republic,Holesov,49.321,17.57,30/03/2020,06/04/2020,0.4395,0.14,31.8
m68_S,Czech Republic,Holesov,49.321,18.57,30/03/2020,06/04/2020,0.4395,0.14,31.8
m68_J,Czech Republic,Holesov,49.321,16.57,30/03/2020,06/04/2020,0.4395,0.14,31.8
m68_V,Czech Republic,Holesov,50.321,17.57,30/03/2020,06/04/2020,0.4395,0.14,31.8
m68_Z,Czech Republic,Holesov,48.321,17.57,30/03/2020,06/04/2020,0.4395,0.14,31.8
m69_C,Czech Republic,Holesov,49.321,17.57,06/04/2020,13/04/2020,3.748,0.27,7.2
m69_S,Czech Republic,Holesov,49.321,18.57,06/04/2020,13/04/2020,3.748,0.27,7.2
m69_J,Czech Republic,Holesov,49.321,16.57,06/04/2020,13/04/2020,3.748,0.27,7.2
m69_V,Czech Republic,Holesov,50.321,17.57,06/04/2020,13/04/2020,3.748,0.27,7.2
m69_Z,Czech Republic,Holesov,48.321,17.57,06/04/2020,13/04/2020,3.748,0.27,7.2
m70_C,Czech Republic,Holesov,49.321,17.57,13/04/2020,19/04/2020,<0.55,,
m70_S,Czech Republic,Holesov,49.321,18.57,13/04/2020,19/04/2020,<0.55,,
m70_J,Czech Republic,Holesov,49.321,16.57,13/04/2020,19/04/2020,<0.55,,
m70_V,Czech Republic,Holesov,50.321,17.57,13/04/2020,19/04/2020,<0.55,,
m70_Z,Czech Republic,Holesov,48.321,17.57,13/04/2020,19/04/2020,<0.55,,
m71_C,Czech Republic,Holesov,49.321,17.57,19/04/2020,27/04/2020,0.8223,,
m71_S,Czech Republic,Holesov,49.321,18.57,19/04/2020,27/04/2020,0.8223,,
m71_J,Czech Republic,Holesov,49.321,16.57,19/04/2020,27/04/2020,0.8223,,
m71_V,Czech Republic,Holesov,50.321,17.57,19/04/2020,27/04/2020,0.8223,,
m71_Z,Czech Republic,Holesov,48.321,17.57,19/04/2020,27/04/2020,0.8223,,
m72_C,Czech Republic,Holesov,49.321,17.57,27/04/2020,03/05/2020,<0.95,,
m72_S,Czech Republic,Holesov,49.321,18.57,27/04/2020,03/05/2020,<0.95,,
m72_J,Czech Republic,Holesov,49.321,16.57,27/04/2020,03/05/2020,<0.95,,
m72_V,Czech Republic,Holesov,50.321,17.57,27/04/2020,03/05/2020,<0.95,,
m72_Z,Czech Republic,Holesov,48.321,17.57,27/04/2020,03/05/2020,<0.95,,
m73_C,Czech Republic,Hradec Kralove,50.241,15.867,31/03/2020,06/04/2020,0.726,0.3377,46.5
m73_S,Czech Republic,Hradec Kralove,50.241,16.867,31/03/2020,06/04/2020,0.726,0.3377,46.5
m73_J,Czech Republic,Hradec Kralove,50.241,14.867,31/03/2020,06/04/2020,0.726,0.3377,46.5
m73_V,Czech Republic,Hradec Kralove,51.241,15.867,31/03/2020,06/04/2020,0.726,0.3377,46.5
m73_Z,Czech Republic,Hradec Kralove,49.241,15.867,31/03/2020,06/04/2020,0.726,0.3377,46.5
m74_C,Czech Republic,Hradec Kralove,50.241,15.867,06/04/2020,14/04/2020,3.22,0.5018,15.6
m74_S,Czech Republic,Hradec Kralove,50.241,16.867,06/04/2020,14/04/2020,3.22,0.5018,15.6
m74_J,Czech Republic,Hradec Kralove,50.241,14.867,06/04/2020,14/04/2020,3.22,0.5018,15.6
m74_V,Czech Republic,Hradec Kralove,51.241,15.867,06/04/2020,14/04/2020,3.22,0.5018,15.6
m74_Z,Czech Republic,Hradec Kralove,49.241,15.867,06/04/2020,14/04/2020,3.22,0.5018,15.6
m75_C,Czech Republic,Hradec Kralove,50.241,15.867,14/04/2020,20/04/2020,<1.49,,
m75_S,Czech Republic,Hradec Kralove,50.241,16.867,14/04/2020,20/04/2020,<1.49,,
m75_J,Czech Republic,Hradec Kralove,50.241,14.867,14/04/2020,20/04/2020,<1.49,,
m75_V,Czech Republic,Hradec Kralove,51.241,15.867,14/04/2020,20/04/2020,<1.49,,
m75_Z,Czech Republic,Hradec Kralove,49.241,15.867,14/04/2020,20/04/2020,<1.49,,
m76_C,Czech Republic,Hradec Kralove,50.241,15.867,20/04/2020,27/04/2020,1.01,,
m76_S,Czech Republic,Hradec Kralove,50.241,16.867,20/04/2020,27/04/2020,1.01,,
m76_J,Czech Republic,Hradec Kralove,50.241,14.867,20/04/2020,27/04/2020,1.01,,
m76_V,Czech Republic,Hradec Kralove,51.241,15.867,20/04/2020,27/04/2020,1.01,,
m76_Z,Czech Republic,Hradec Kralove,49.241,15.867,20/04/2020,27/04/2020,1.01,,
m77_C,Czech Republic,Hradec Kralove,50.241,15.867,27/04/2020,04/05/2020,<0.79,,
m77_S,Czech Republic,Hradec Kralove,50.241,16.867,27/04/2020,04/05/2020,<0.79,,
m77_J,Czech Republic,Hradec Kralove,50.241,14.867,27/04/2020,04/05/2020,<0.79,,
m77_V,Czech Republic,Hradec Kralove,51.241,15.867,27/04/2020,04/05/2020,<0.79,,
m77_Z,Czech Republic,Hradec Kralove,49.241,15.867,27/04/2020,04/05/2020,<0.79,,
m78_C,Czech Republic,Kamenna,49.625,13.997,30/03/2020,06/04/2020,<0.51,,
m78_S,Czech Republic,Kamenna,49.625,14.997,30/03/2020,06/04/2020,<0.51,,
m78_J,Czech Republic,Kamenna,49.625,12.997,30/03/2020,06/04/2020,<0.51,,
m78_V,Czech Republic,Kamenna,50.625,13.997,30/03/2020,06/04/2020,<0.51,,
m78_Z,Czech Republic,Kamenna,48.625,13.997,30/03/2020,06/04/2020,<0.51,,
m79_C,Czech Republic,Kamenna,49.625,13.997,06/04/2020,14/04/2020,1.831,0.54,29.5
m79_S,Czech Republic,Kamenna,49.625,14.997,06/04/2020,14/04/2020,1.831,0.54,29.5
m79_J,Czech Republic,Kamenna,49.625,12.997,06/04/2020,14/04/2020,1.831,0.54,29.5
m79_V,Czech Republic,Kamenna,50.625,13.997,06/04/2020,14/04/2020,1.831,0.54,29.5
m79_Z,Czech Republic,Kamenna,48.625,13.997,06/04/2020,14/04/2020,1.831,0.54,29.5
m80_C,Czech Republic,Ostrava,49.81,18.251,30/03/2020,06/04/2020,<0.75,,
m80_S,Czech Republic,Ostrava,49.81,19.251,30/03/2020,06/04/2020,<0.75,,
m80_J,Czech Republic,Ostrava,49.81,17.251,30/03/2020,06/04/2020,<0.75,,
m80_V,Czech Republic,Ostrava,50.81,18.251,30/03/2020,06/04/2020,<0.75,,
m80_Z,Czech Republic,Ostrava,48.81,18.251,30/03/2020,06/04/2020,<0.75,,
m81_C,Czech Republic,Ostrava,49.81,18.251,06/04/2020,13/04/2020,2.846,,
m81_S,Czech Republic,Ostrava,49.81,19.251,06/04/2020,13/04/2020,2.846,,
m81_J,Czech Republic,Ostrava,49.81,17.251,06/04/2020,13/04/2020,2.846,,
m81_V,Czech Republic,Ostrava,50.81,18.251,06/04/2020,13/04/2020,2.846,,
m81_Z,Czech Republic,Ostrava,48.81,18.251,06/04/2020,13/04/2020,2.846,,
m82_C,Czech Republic,Ostrava,49.81,18.251,13/04/2020,20/04/2020,<0.31,,
m82_S,Czech Republic,Ostrava,49.81,19.251,13/04/2020,20/04/2020,<0.31,,
m82_J,Czech Republic,Ostrava,49.81,17.251,13/04/2020,20/04/2020,<0.31,,
m82_V,Czech Republic,Ostrava,50.81,18.251,13/04/2020,20/04/2020,<0.31,,
m82_Z,Czech Republic,Ostrava,48.81,18.251,13/04/2020,20/04/2020,<0.31,,
m83_C,Czech Republic,Ostrava,49.81,18.251,20/04/2020,27/04/2020,0.947,,
m83_S,Czech Republic,Ostrava,49.81,19.251,20/04/2020,27/04/2020,0.947,,
m83_J,Czech Republic,Ostrava,49.81,17.251,20/04/2020,27/04/2020,0.947,,
m83_V,Czech Republic,Ostrava,50.81,18.251,20/04/2020,27/04/2020,0.947,,
m83_Z,Czech Republic,Ostrava,48.81,18.251,20/04/2020,27/04/2020,0.947,,
m84_C,Czech Republic,Ostrava,49.81,18.251,27/04/2020,04/05/2020,1.04,,
m84_S,Czech Republic,Ostrava,49.81,19.251,27/04/2020,04/05/2020,1.04,,
m84_J,Czech Republic,Ostrava,49.81,17.251,27/04/2020,04/05/2020,1.04,,
m84_V,Czech Republic,Ostrava,50.81,18.251,27/04/2020,04/05/2020,1.04,,
m84_Z,Czech Republic,Ostrava,48.81,18.251,27/04/2020,04/05/2020,1.04,,
m85_C,Czech Republic,Plzen,49.726,13.362,14/04/2020,21/04/2020,<0.75,,
m85_S,Czech Republic,Plzen,49.726,14.362,14/04/2020,21/04/2020,<0.75,,
m85_J,Czech Republic,Plzen,49.726,12.362,14/04/2020,21/04/2020,<0.75,,
m85_V,Czech Republic,Plzen,50.726,13.362,14/04/2020,21/04/2020,<0.75,,
m85_Z,Czech Republic,Plzen,48.726,13.362,14/04/2020,21/04/2020,<0.75,,
m86_C,Czech Republic,Plzen,49.726,13.362,31/03/2020,07/04/2020,0.4841,,
m86_S,Czech Republic,Plzen,49.726,14.362,31/03/2020,07/04/2020,0.4841,,
m86_J,Czech Republic,Plzen,49.726,12.362,31/03/2020,07/04/2020,0.4841,,
m86_V,Czech Republic,Plzen,50.726,13.362,31/03/2020,07/04/2020,0.4841,,
m86_Z,Czech Republic,Plzen,48.726,13.362,31/03/2020,07/04/2020,0.4841,,
m87_C,Czech Republic,Plzen,49.726,13.362,07/04/2020,14/04/2020,0.8123,,
m87_S,Czech Republic,Plzen,49.726,14.362,07/04/2020,14/04/2020,0.8123,,
m87_J,Czech Republic,Plzen,49.726,12.362,07/04/2020,14/04/2020,0.8123,,
m87_V,Czech Republic,Plzen,50.726,13.362,07/04/2020,14/04/2020,0.8123,,
m87_Z,Czech Republic,Plzen,48.726,13.362,07/04/2020,14/04/2020,0.8123,,
m88_C,Czech Republic,Praha,50.062,14.452,31/03/2020,07/04/2020,1.113,,
m88_S,Czech Republic,Praha,50.062,15.452,31/03/2020,07/04/2020,1.113,,
m88_J,Czech Republic,Praha,50.062,13.452,31/03/2020,07/04/2020,1.113,,
m88_V,Czech Republic,Praha,51.062,14.452,31/03/2020,07/04/2020,1.113,,
m88_Z,Czech Republic,Praha,49.062,14.452,31/03/2020,07/04/2020,1.113,,
m89_C,Czech Republic,Praha,50.062,14.452,07/04/2020,14/04/2020,1.61,,
m89_S,Czech Republic,Praha,50.062,15.452,07/04/2020,14/04/2020,1.61,,
m89_J,Czech Republic,Praha,50.062,13.452,07/04/2020,14/04/2020,1.61,,
m89_V,Czech Republic,Praha,51.062,14.452,07/04/2020,14/04/2020,1.61,,
m89_Z,Czech Republic,Praha,49.062,14.452,07/04/2020,14/04/2020,1.61,,
m90_C,Czech Republic,Praha,50.062,14.452,14/04/2020,21/04/2020,0.56,,
m90_S,Czech Republic,Praha,50.062,15.452,14/04/2020,21/04/2020,0.56,,
m90_J,Czech Republic,Praha,50.062,13.452,14/04/2020,21/04/2020,0.56,,
m90_V,Czech Republic,Praha,51.062,14.452,14/04/2020,21/04/2020,0.56,,
m90_Z,Czech Republic,Praha,49.062,14.452,14/04/2020,21/04/2020,0.56,,
m91_C,Czech Republic,Praha,50.062,14.452,21/04/2020,27/04/2020,1.002,,
m91_S,Czech Republic,Praha,50.062,15.452,21/04/2020,27/04/2020,1.002,,
m91_J,Czech Republic,Praha,50.062,13.452,21/04/2020,27/04/2020,1.002,,
m91_V,Czech Republic,Praha,51.062,14.452,21/04/2020,27/04/2020,1.002,,
m91_Z,Czech Republic,Praha,49.062,14.452,21/04/2020,27/04/2020,1.002,,
m92_C,Czech Republic,Praha,50.062,14.452,27/04/2020,04/05/2020,0.3953,,
m92_S,Czech Republic,Praha,50.062,15.452,27/04/2020,04/05/2020,0.3953,,
m92_J,Czech Republic,Praha,50.062,13.452,27/04/2020,04/05/2020,0.3953,,
m92_V,Czech Republic,Praha,51.062,14.452,27/04/2020,04/05/2020,0.3953,,
m92_Z,Czech Republic,Praha,49.062,14.452,27/04/2020,04/05/2020,0.3953,,
m93_C,Czech Republic,Usti nad Labem,50.707,13.998,01/04/2020,07/04/2020,1.81,0.219,12.7
m93_S,Czech Republic,Usti nad Labem,50.707,14.998,01/04/2020,07/04/2020,1.81,0.219,12.7
m93_J,Czech Republic,Usti nad Labem,50.707,12.998,01/04/2020,07/04/2020,1.81,0.219,12.7
m93_V,Czech Republic,Usti nad Labem,51.707,13.998,01/04/2020,07/04/2020,1.81,0.219,12.7
m93_Z,Czech Republic,Usti nad Labem,49.707,13.998,01/04/2020,07/04/2020,1.81,0.219,12.7
m94_C,Czech Republic,Usti nad Labem,50.707,13.998,07/04/2020,13/04/2020,0.7696,,
m94_S,Czech Republic,Usti nad Labem,50.707,14.998,07/04/2020,13/04/2020,0.7696,,
m94_J,Czech Republic,Usti nad Labem,50.707,12.998,07/04/2020,13/04/2020,0.7696,,
m94_V,Czech Republic,Usti nad Labem,51.707,13.998,07/04/2020,13/04/2020,0.7696,,
m94_Z,Czech Republic,Usti nad Labem,49.707,13.998,07/04/2020,13/04/2020,0.7696,,
m95_C,Czech Republic,Usti nad Labem,50.707,13.998,13/04/2020,20/04/2020,<0.382,,
m95_S,Czech Republic,Usti nad Labem,50.707,14.998,13/04/2020,20/04/2020,<0.382,,
m95_J,Czech Republic,Usti nad Labem,50.707,12.998,13/04/2020,20/04/2020,<0.382,,
m95_V,Czech Republic,Usti nad Labem,51.707,13.998,13/04/2020,20/04/2020,<0.382,,
m95_Z,Czech Republic,Usti nad Labem,49.707,13.998,13/04/2020,20/04/2020,<0.382,,
m96_C,Czech Republic,Usti nad Labem,50.707,13.998,20/04/2020,27/04/2020,<0.339,,
m96_S,Czech Republic,Usti nad Labem,50.707,14.998,20/04/2020,27/04/2020,<0.339,,
m96_J,Czech Republic,Usti nad Labem,50.707,12.998,20/04/2020,27/04/2020,<0.339,,
m96_V,Czech Republic,Usti nad Labem,51.707,13.998,20/04/2020,27/04/2020,<0.339,,
m96_Z,Czech Republic,Usti nad Labem,49.707,13.998,20/04/2020,27/04/2020,<0.339,,
m97_C,Czech Republic,Usti nad Labem,50.707,13.998,27/04/2020,04/05/2020,<0.39,,
m97_S,Czech Republic,Usti nad Labem,50.707,14.998,27/04/2020,04/05/2020,<0.39,,
m97_J,Czech Republic,Usti nad Labem,50.707,12.998,27/04/2020,04/05/2020,<0.39,,
m97_V,Czech Republic,Usti nad Labem,51.707,13.998,27/04/2020,04/05/2020,<0.39,,
m97_Z,Czech Republic,Usti nad Labem,49.707,13.998,27/04/2020,04/05/2020,<0.39,,
m101_C,Finland,Imatra,61.13,28.83,30/03/2020,06/04/2020,0.8,,
m101_S,Finland,Imatra,61.13,29.83,30/03/2020,06/04/2020,0.8,,
m101_J,Finland,Imatra,61.13,27.83,30/03/2020,06/04/2020,0.8,,
m101_V,Finland,Imatra,62.13,28.83,30/03/2020,06/04/2020,0.8,,
m101_Z,Finland,Imatra,60.13,28.83,30/03/2020,06/04/2020,0.8,,
m102_C,Finland,Imatra,61.13,28.83,06/04/2020,13/04/2020,0.8,,
m102_S,Finland,Imatra,61.13,29.83,06/04/2020,13/04/2020,0.8,,
m102_J,Finland,Imatra,61.13,27.83,06/04/2020,13/04/2020,0.8,,
m102_V,Finland,Imatra,62.13,28.83,06/04/2020,13/04/2020,0.8,,
m102_Z,Finland,Imatra,60.13,28.83,06/04/2020,13/04/2020,0.8,,
m103_C,Finland,Imatra,61.13,28.83,13/04/2020,20/04/2020,1,,
m103_S,Finland,Imatra,61.13,29.83,13/04/2020,20/04/2020,1,,
m103_J,Finland,Imatra,61.13,27.83,13/04/2020,20/04/2020,1,,
m103_V,Finland,Imatra,62.13,28.83,13/04/2020,20/04/2020,1,,
m103_Z,Finland,Imatra,60.13,28.83,13/04/2020,20/04/2020,1,,
m104_C,Finland,Imatra,61.13,28.83,20/04/2020,27/04/2020,1,,
m104_S,Finland,Imatra,61.13,29.83,20/04/2020,27/04/2020,1,,
m104_J,Finland,Imatra,61.13,27.83,20/04/2020,27/04/2020,1,,
m104_V,Finland,Imatra,62.13,28.83,20/04/2020,27/04/2020,1,,
m104_Z,Finland,Imatra,60.13,28.83,20/04/2020,27/04/2020,1,,
m105_C,Finland,Imatra,61.13,28.83,27/04/2020,04/05/2020,1.8,,
m105_S,Finland,Imatra,61.13,29.83,27/04/2020,04/05/2020,1.8,,
m105_J,Finland,Imatra,61.13,27.83,27/04/2020,04/05/2020,1.8,,
m105_V,Finland,Imatra,62.13,28.83,27/04/2020,04/05/2020,1.8,,
m105_Z,Finland,Imatra,60.13,28.83,27/04/2020,04/05/2020,1.8,,
m108_C,Finland,Kajaani,64.21,27.74,30/03/2020,06/04/2020,0.2,,
m108_S,Finland,Kajaani,64.21,28.74,30/03/2020,06/04/2020,0.2,,
m108_J,Finland,Kajaani,64.21,26.74,30/03/2020,06/04/2020,0.2,,
m108_V,Finland,Kajaani,65.21,27.74,30/03/2020,06/04/2020,0.2,,
m108_Z,Finland,Kajaani,63.21,27.74,30/03/2020,06/04/2020,0.2,,
m109_C,Finland,Kajaani,64.21,27.74,06/04/2020,13/04/2020,0.3,,
m109_S,Finland,Kajaani,64.21,28.74,06/04/2020,13/04/2020,0.3,,
m109_J,Finland,Kajaani,64.21,26.74,06/04/2020,13/04/2020,0.3,,
m109_V,Finland,Kajaani,65.21,27.74,06/04/2020,13/04/2020,0.3,,
m109_Z,Finland,Kajaani,63.21,27.74,06/04/2020,13/04/2020,0.3,,
m110_C,Finland,Kajaani,64.21,27.74,13/04/2020,20/04/2020,0.2,,
m110_S,Finland,Kajaani,64.21,28.74,13/04/2020,20/04/2020,0.2,,
m110_J,Finland,Kajaani,64.21,26.74,13/04/2020,20/04/2020,0.2,,
m110_V,Finland,Kajaani,65.21,27.74,13/04/2020,20/04/2020,0.2,,
m110_Z,Finland,Kajaani,63.21,27.74,13/04/2020,20/04/2020,0.2,,
m111_C,Finland,Kajaani,64.21,27.74,20/04/2020,27/04/2020,0.1,,
m111_S,Finland,Kajaani,64.21,28.74,20/04/2020,27/04/2020,0.1,,
m111_J,Finland,Kajaani,64.21,26.74,20/04/2020,27/04/2020,0.1,,
m111_V,Finland,Kajaani,65.21,27.74,20/04/2020,27/04/2020,0.1,,
m111_Z,Finland,Kajaani,63.21,27.74,20/04/2020,27/04/2020,0.1,,
m112_C,Finland,Kajaani,64.21,27.74,27/04/2020,04/05/2020,0.2,,
m112_S,Finland,Kajaani,64.21,28.74,27/04/2020,04/05/2020,0.2,,
m112_J,Finland,Kajaani,64.21,26.74,27/04/2020,04/05/2020,0.2,,
m112_V,Finland,Kajaani,65.21,27.74,27/04/2020,04/05/2020,0.2,,
m112_Z,Finland,Kajaani,63.21,27.74,27/04/2020,04/05/2020,0.2,,
m114_C,Finland,Kotka,60.48,26.92,31/03/2020,06/04/2020,0.9,,
m114_S,Finland,Kotka,60.48,27.92,31/03/2020,06/04/2020,0.9,,
m114_J,Finland,Kotka,60.48,25.92,31/03/2020,06/04/2020,0.9,,
m114_V,Finland,Kotka,61.48,26.92,31/03/2020,06/04/2020,0.9,,
m114_Z,Finland,Kotka,59.48,26.92,31/03/2020,06/04/2020,0.9,,
m115_C,Finland,Kotka,60.48,26.92,06/04/2020,13/04/2020,0.6,,
m115_S,Finland,Kotka,60.48,27.92,06/04/2020,13/04/2020,0.6,,
m115_J,Finland,Kotka,60.48,25.92,06/04/2020,13/04/2020,0.6,,
m115_V,Finland,Kotka,61.48,26.92,06/04/2020,13/04/2020,0.6,,
m115_Z,Finland,Kotka,59.48,26.92,06/04/2020,13/04/2020,0.6,,
m116_C,Finland,Kotka,60.48,26.92,13/04/2020,20/04/2020,0.5,,
m116_S,Finland,Kotka,60.48,27.92,13/04/2020,20/04/2020,0.5,,
m116_J,Finland,Kotka,60.48,25.92,13/04/2020,20/04/2020,0.5,,
m116_V,Finland,Kotka,61.48,26.92,13/04/2020,20/04/2020,0.5,,
m116_Z,Finland,Kotka,59.48,26.92,13/04/2020,20/04/2020,0.5,,
m117_C,Finland,Kotka,60.48,26.92,20/04/2020,27/04/2020,1,,
m117_S,Finland,Kotka,60.48,27.92,20/04/2020,27/04/2020,1,,
m117_J,Finland,Kotka,60.48,25.92,20/04/2020,27/04/2020,1,,
m117_V,Finland,Kotka,61.48,26.92,20/04/2020,27/04/2020,1,,
m117_Z,Finland,Kotka,59.48,26.92,20/04/2020,27/04/2020,1,,
m118_C,Finland,Kotka,60.48,26.92,27/04/2020,04/05/2020,1.1,,
m118_S,Finland,Kotka,60.48,27.92,27/04/2020,04/05/2020,1.1,,
m118_J,Finland,Kotka,60.48,25.92,27/04/2020,04/05/2020,1.1,,
m118_V,Finland,Kotka,61.48,26.92,27/04/2020,04/05/2020,1.1,,
m118_Z,Finland,Kotka,59.48,26.92,27/04/2020,04/05/2020,1.1,,
m121_C,Finland,Rovaniemi,66.51,25.68,30/03/2020,06/04/2020,0.1,,
m121_S,Finland,Rovaniemi,66.51,26.68,30/03/2020,06/04/2020,0.1,,
m121_J,Finland,Rovaniemi,66.51,24.68,30/03/2020,06/04/2020,0.1,,
m121_V,Finland,Rovaniemi,67.51,25.68,30/03/2020,06/04/2020,0.1,,
m121_Z,Finland,Rovaniemi,65.51,25.68,30/03/2020,06/04/2020,0.1,,
m122_C,Finland,Rovaniemi,66.51,25.68,06/04/2020,14/04/2020,0.1,,
m122_S,Finland,Rovaniemi,66.51,26.68,06/04/2020,14/04/2020,0.1,,
m122_J,Finland,Rovaniemi,66.51,24.68,06/04/2020,14/04/2020,0.1,,
m122_V,Finland,Rovaniemi,67.51,25.68,06/04/2020,14/04/2020,0.1,,
m122_Z,Finland,Rovaniemi,65.51,25.68,06/04/2020,14/04/2020,0.1,,
m123_C,Finland,Rovaniemi,66.51,25.68,14/04/2020,20/04/2020,0.1,,
m123_S,Finland,Rovaniemi,66.51,26.68,14/04/2020,20/04/2020,0.1,,
m123_J,Finland,Rovaniemi,66.51,24.68,14/04/2020,20/04/2020,0.1,,
m123_V,Finland,Rovaniemi,67.51,25.68,14/04/2020,20/04/2020,0.1,,
m123_Z,Finland,Rovaniemi,65.51,25.68,14/04/2020,20/04/2020,0.1,,
m124_C,Finland,Rovaniemi,66.51,25.68,20/04/2020,27/04/2020,0.1,,
m124_S,Finland,Rovaniemi,66.51,26.68,20/04/2020,27/04/2020,0.1,,
m124_J,Finland,Rovaniemi,66.51,24.68,20/04/2020,27/04/2020,0.1,,
m124_V,Finland,Rovaniemi,67.51,25.68,20/04/2020,27/04/2020,0.1,,
m124_Z,Finland,Rovaniemi,65.51,25.68,20/04/2020,27/04/2020,0.1,,
m126_C,Finland,Sodankylä,67.37,26.63,30/03/2020,06/04/2020,0.2,0.05,25
m126_S,Finland,Sodankylä,67.37,27.63,30/03/2020,06/04/2020,0.2,0.05,25
m126_J,Finland,Sodankylä,67.37,25.63,30/03/2020,06/04/2020,0.2,0.05,25
m126_V,Finland,Sodankylä,68.37,26.63,30/03/2020,06/04/2020,0.2,0.05,25
m126_Z,Finland,Sodankylä,66.37,26.63,30/03/2020,06/04/2020,0.2,0.05,25
m129_C,France,Bouc Bel Air,43.466,5.426,28/03/2020,04/04/2020,0.294,0.048,16.3
m129_S,France,Bouc Bel Air,43.466,6.426,28/03/2020,04/04/2020,0.294,0.048,16.3
m129_J,France,Bouc Bel Air,43.466,4.426,28/03/2020,04/04/2020,0.294,0.048,16.3
m129_V,France,Bouc Bel Air,44.466,5.426,28/03/2020,04/04/2020,0.294,0.048,16.3
m129_Z,France,Bouc Bel Air,42.466,5.426,28/03/2020,04/04/2020,0.294,0.048,16.3
m130_C,France,Bouc Bel Air,43.466,5.426,04/04/2020,10/04/2020,1.161,0.212,18.3
m130_S,France,Bouc Bel Air,43.466,6.426,04/04/2020,10/04/2020,1.161,0.212,18.3
m130_J,France,Bouc Bel Air,43.466,4.426,04/04/2020,10/04/2020,1.161,0.212,18.3
m130_V,France,Bouc Bel Air,44.466,5.426,04/04/2020,10/04/2020,1.161,0.212,18.3
m130_Z,France,Bouc Bel Air,42.466,5.426,04/04/2020,10/04/2020,1.161,0.212,18.3
m131_C,France,Bouc Bel Air,43.466,5.426,10/04/2020,17/04/2020,1.156,0.13,11.2
m131_S,France,Bouc Bel Air,43.466,6.426,10/04/2020,17/04/2020,1.156,0.13,11.2
m131_J,France,Bouc Bel Air,43.466,4.426,10/04/2020,17/04/2020,1.156,0.13,11.2
m131_V,France,Bouc Bel Air,44.466,5.426,10/04/2020,17/04/2020,1.156,0.13,11.2
m131_Z,France,Bouc Bel Air,42.466,5.426,10/04/2020,17/04/2020,1.156,0.13,11.2
m132_C,France,Bouc Bel Air,43.466,5.426,17/04/2020,24/04/2020,0.288,0.054,18.7
